id,icao,hub_cost,done,yd,jd,fd
3092,SKEJ,42000,False,0.0,0.0,0.0
3093,SKFL,42000,False,0.0,0.0,0.0
3094,SKGI,42000,False,0.0,0.0,0.0
3095,SKGO,42000,False,0.0,0.0,0.0
3096,SKGP,42000,False,0.0,0.0,0.0
3097,SKIB,42000,False,0.0,0.0,0.0
3098,SKIP,42000,False,0.0,0.0,0.0
3099,SKLC,42000,False,0.0,0.0,0.0
3100,SKLM,42000,False,0.0,0.0,0.0
3101,SKLT,42000,False,0.0,0.0,0.0
3102,SKMD,42000,False,0.0,0.0,0.0
3103,SKMG,42000,False,0.0,0.0,0.0
3104,SKMR,42000,False,0.0,0.0,0.0
3105,SKMU,42000,False,0.0,0.0,0.0
3106,SKMZ,42000,False,0.0,0.0,0.0
3107,SKNV,42000,False,0.0,0.0,0.0
3108,SKOC,42000,False,0.0,0.0,0.0
3109,SKPC,42000,False,0.0,0.0,0.0
3110,SKPD,42000,False,0.0,0.0,0.0
3111,SKPE,42000,False,0.0,0.0,0.0
3112,SKPI,42000,False,0.0,0.0,0.0
3113,SKPP,42000,False,0.0,0.0,0.0
3114,SKPS,42000,False,0.0,0.0,0.0
3115,SKPV,42000,False,0.0,0.0,0.0
3116,SKPZ,42000,False,0.0,0.0,0.0
3117,SKQU,42000,False,0.0,0.0,0.0
3118,SKRG,42000,False,0.0,0.0,0.0
3119,SKRH,42000,False,0.0,0.0,0.0
3120,SKSJ,42000,False,0.0,0.0,0.0
3121,SKSM,42000,False,0.0,0.0,0.0
3122,SKSP,42000,False,0.0,0.0,0.0
3123,SKSV,42000,False,0.0,0.0,0.0
3124,SKTM,42000,False,0.0,0.0,0.0
3125,SKUC,42000,False,0.0,0.0,0.0
3126,SKUI,42000,False,0.0,0.0,0.0
3127,SKUL,42000,False,0.0,0.0,0.0
3128,SKVP,42000,False,0.0,0.0,0.0
3129,SKVV,42000,False,0.0,0.0,0.0
3130,SKYP,42000,False,0.0,0.0,0.0
3131,SLBJ,18000,False,0.0,0.0,0.0
3132,SLCB,18000,False,0.0,0.0,0.0
3133,SLCO,18000,False,0.0,0.0,0.0
3134,SLET,18000,False,0.0,0.0,0.0
3135,SLLP,213300,False,0.0,0.0,0.0
3136,SLOR,18000,False,0.0,0.0,0.0
3137,SLPO,18000,False,0.0,0.0,0.0
3138,SLPS,18000,False,0.0,0.0,0.0
3139,SLSA,18000,False,0.0,0.0,0.0
3140,SLSU,18000,False,0.0,0.0,0.0
3141,SLTJ,18000,False,0.0,0.0,0.0
3142,SLTR,18000,False,0.0,0.0,0.0
3143,SLVM,18000,False,0.0,0.0,0.0
3144,SLVR,18000,False,0.0,0.0,0.0
3145,SLYA,18000,False,0.0,0.0,0.0
3146,SMJP,213300,False,0.0,0.0,0.0
3147,SOCA,213300,False,0.0,0.0,0.0
3148,SOOG,6000,False,0.0,0.0,0.0
3149,SPBR,36000,False,0.0,0.0,0.0
3150,SPCL,36000,False,0.0,0.0,0.0
3151,SPEO,36000,False,0.0,0.0,0.0
3152,SPHI,36000,False,0.0,0.0,0.0
3153,SPHO,36000,False,0.0,0.0,0.0
3154,SPHZ,36000,False,0.0,0.0,0.0
3155,SPIM,213300,False,0.0,0.0,0.0
3156,SPJA,36000,False,0.0,0.0,0.0
3157,SPJE,36000,False,0.0,0.0,0.0
3158,SPJI,36000,False,0.0,0.0,0.0
3159,SPJJ,36000,False,0.0,0.0,0.0
3160,SPJL,36000,False,0.0,0.0,0.0
3161,SPJR,36000,False,0.0,0.0,0.0
3162,SPLO,36000,False,0.0,0.0,0.0
3163,SPME,36000,False,0.0,0.0,0.0
3164,SPMS,36000,False,0.0,0.0,0.0
3165,SPNC,36000,False,0.0,0.0,0.0
3166,SPPY,36000,False,0.0,0.0,0.0
3167,SPQT,36000,False,0.0,0.0,0.0
3168,SPQU,36000,False,0.0,0.0,0.0
3169,SPRU,36000,False,0.0,0.0,0.0
3170,SPSO,36000,False,0.0,0.0,0.0
3171,SPST,36000,False,0.0,0.0,0.0
3172,SPTN,36000,False,0.0,0.0,0.0
3173,SPTU,36000,False,0.0,0.0,0.0
3174,SPUR,36000,False,0.0,0.0,0.0
3175,SPYL,36000,False,0.0,0.0,0.0
3176,SPZA,36000,False,0.0,0.0,0.0
3177,SPZO,36000,False,0.0,0.0,0.0
3178,SSZW,48000,False,0.0,0.0,0.0
3179,SUDU,6000,False,0.0,0.0,0.0
3180,SULS,6000,False,0.0,0.0,0.0
3181,SUMU,213300,False,0.0,0.0,0.0
3182,SUSO,6000,False,0.0,0.0,0.0
3183,SVAC,6000,False,0.0,0.0,0.0
3184,SVAN,6000,False,0.0,0.0,0.0
3185,SVBC,6000,False,0.0,0.0,0.0
3186,SVBI,6000,False,0.0,0.0,0.0
3187,SVBM,6000,False,0.0,0.0,0.0
3188,SVBS,6000,False,0.0,0.0,0.0
3189,SVCB,6000,False,0.0,0.0,0.0
3190,SVCD,6000,False,0.0,0.0,0.0
3191,SVCL,6000,False,0.0,0.0,0.0
3192,SVCN,6000,False,0.0,0.0,0.0
3193,SVCO,6000,False,0.0,0.0,0.0
3195,SVCR,6000,False,0.0,0.0,0.0
3196,SVCU,6000,False,0.0,0.0,0.0
3197,SVED,6000,False,0.0,0.0,0.0
3198,SVEZ,6000,False,0.0,0.0,0.0
3199,SVGD,6000,False,0.0,0.0,0.0
3200,SVGI,6000,False,0.0,0.0,0.0
3201,SVGU,6000,False,0.0,0.0,0.0
3202,SVJC,6000,False,0.0,0.0,0.0
3203,SVLF,6000,False,0.0,0.0,0.0
3204,SVMC,6000,False,0.0,0.0,0.0
3205,SVMD,6000,False,0.0,0.0,0.0
3206,SVMG,6000,False,0.0,0.0,0.0
3207,SVMI,237000,False,0.0,0.0,0.0
3208,SVMT,6000,False,0.0,0.0,0.0
3209,SVPA,6000,False,0.0,0.0,0.0
3210,SVPC,6000,False,0.0,0.0,0.0
3211,SVPM,6000,False,0.0,0.0,0.0
3212,SVPR,6000,False,0.0,0.0,0.0
3213,SVPT,6000,False,0.0,0.0,0.0
3214,SVSA,6000,False,0.0,0.0,0.0
3215,SVSE,6000,False,0.0,0.0,0.0
3216,SVSO,6000,False,0.0,0.0,0.0
3217,SVSP,6000,False,0.0,0.0,0.0
3218,SVSR,6000,False,0.0,0.0,0.0
3219,SVST,6000,False,0.0,0.0,0.0
3220,SVSZ,6000,False,0.0,0.0,0.0
3221,SVTC,6000,False,0.0,0.0,0.0
3222,SVTM,6000,False,0.0,0.0,0.0
3223,SVVA,6000,False,0.0,0.0,0.0
3224,SVVG,6000,False,0.0,0.0,0.0
3225,SVVL,6000,False,0.0,0.0,0.0
3226,SVVP,6000,False,0.0,0.0,0.0
3227,SWGN,48000,False,0.0,0.0,0.0
3228,SYCJ,237000,False,0.0,0.0,0.0
3229,SYGO,6000,False,0.0,0.0,0.0
3230,SYLT,6000,False,0.0,0.0,0.0
3231,TAPA,213300,False,0.0,0.0,0.0
3232,TBPB,213300,False,0.0,0.0,0.0
3233,TDCF,6000,False,0.0,0.0,0.0
3234,TDPD,237000,False,0.0,0.0,0.0
3235,TFFF,237000,False,0.0,0.0,0.0
3236,TFFG,213300,False,0.0,0.0,0.0
3237,TFFJ,213300,False,0.0,0.0,0.0
3238,TFFM,6000,False,0.0,0.0,0.0
3239,TFFR,237000,False,0.0,0.0,0.0
3240,TGPY,237000,False,0.0,0.0,0.0
3241,TIST,6000,False,0.0,0.0,0.0
3242,TISX,213300,False,0.0,0.0,0.0
3243,TJAB,6000,False,0.0,0.0,0.0
3244,TJBQ,6000,False,0.0,0.0,0.0
3245,TJFA,6000,False,0.0,0.0,0.0
3246,TJIG,213300,False,0.0,0.0,0.0
3247,TJMZ,6000,False,0.0,0.0,0.0
3248,TJPS,6000,False,0.0,0.0,0.0
3249,TJSJ,6000,False,0.0,0.0,0.0
3250,TKPK,237000,False,0.0,0.0,0.0
3251,TKPN,6000,False,0.0,0.0,0.0
3252,TLPC,6000,False,0.0,0.0,0.0
3253,TLPL,237000,False,0.0,0.0,0.0
3254,TNCA,237000,False,0.0,0.0,0.0
3255,TNCB,6000,False,0.0,0.0,0.0
3256,TNCC,237000,False,0.0,0.0,0.0
3257,TNCE,6000,False,0.0,0.0,0.0
3258,TNCM,237000,False,0.0,0.0,0.0
3259,TQPF,6000,False,0.0,0.0,0.0
3260,TRPG,6000,False,0.0,0.0,0.0
3261,TTCP,18000,False,0.0,0.0,0.0
3262,TTPP,213300,False,0.0,0.0,0.0
3263,TUPJ,237000,False,0.0,0.0,0.0
3264,TVSA,237000,False,0.0,0.0,0.0
3265,TVSB,6000,False,0.0,0.0,0.0
3266,TVSC,6000,False,0.0,0.0,0.0
3267,TVSM,6000,False,0.0,0.0,0.0
3268,TXKF,237000,False,0.0,0.0,0.0
3269,UAAA,24000,False,0.0,0.0,0.0
3270,UAAH,24000,False,0.0,0.0,0.0
3271,UACC,237000,False,0.0,0.0,0.0
3272,UACK,24000,False,0.0,0.0,0.0
3273,UACP,24000,False,0.0,0.0,0.0
3274,UADD,24000,False,0.0,0.0,0.0
3275,UAFL,6000,False,0.0,0.0,0.0
3276,UAFM,237000,False,0.0,0.0,0.0
3277,UAFO,6000,False,0.0,0.0,0.0
3278,UAII,24000,False,0.0,0.0,0.0
3279,UAKD,24000,False,0.0,0.0,0.0
3280,UAKK,24000,False,0.0,0.0,0.0
3281,UARR,24000,False,0.0,0.0,0.0
3282,UASK,24000,False,0.0,0.0,0.0
3283,UASP,24000,False,0.0,0.0,0.0
3284,UASS,24000,False,0.0,0.0,0.0
3285,UATE,24000,False,0.0,0.0,0.0
3286,UATG,24000,False,0.0,0.0,0.0
3287,UATT,24000,False,0.0,0.0,0.0
3288,UAUU,24000,False,0.0,0.0,0.0
3289,UBBB,237000,False,0.0,0.0,0.0
3290,UBBG,18000,False,0.0,0.0,0.0
3291,UBBN,18000,False,0.0,0.0,0.0
3292,UDSG,6000,False,0.0,0.0,0.0
3293,UDYZ,213300,False,0.0,0.0,0.0
3294,UEEE,48000,False,0.0,0.0,0.0
3295,UELL,48000,False,0.0,0.0,0.0
3296,UEMA,48000,False,0.0,0.0,0.0
3297,UEMO,48000,False,0.0,0.0,0.0
3298,UERP,48000,False,0.0,0.0,0.0
3299,UERR,48000,False,0.0,0.0,0.0
3300,UESK,48000,False,0.0,0.0,0.0
3301,UEST,48000,False,0.0,0.0,0.0
3302,UGKO,6000,False,0.0,0.0,0.0
3303,UGSB,6000,False,0.0,0.0,0.0
3304,UGSS,6000,False,0.0,0.0,0.0
3305,UGTB,213300,False,0.0,0.0,0.0
3306,UHBB,48000,False,0.0,0.0,0.0
3307,UHHH,48000,False,0.0,0.0,0.0
3308,UHKK,48000,False,0.0,0.0,0.0
3309,UHMA,48000,False,0.0,0.0,0.0
3310,UHMD,48000,False,0.0,0.0,0.0
3311,UHMM,48000,False,0.0,0.0,0.0
3312,UHMP,48000,False,0.0,0.0,0.0
3313,UHPP,48000,False,0.0,0.0,0.0
3314,UHSS,48000,False,0.0,0.0,0.0
3315,UHWW,48000,False,0.0,0.0,0.0
3316,UIAA,48000,False,0.0,0.0,0.0
3317,UIBB,48000,False,0.0,0.0,0.0
3318,UIII,48000,False,0.0,0.0,0.0
3319,UIUU,48000,False,0.0,0.0,0.0
3320,UKBB,237000,False,0.0,0.0,0.0
3321,UKCM,24000,False,0.0,0.0,0.0
3322,UKCW,24000,False,0.0,0.0,0.0
3323,UKDD,24000,False,0.0,0.0,0.0
3324,UKDE,24000,False,0.0,0.0,0.0
3325,UKDR,24000,False,0.0,0.0,0.0
3326,UKFF,24000,False,0.0,0.0,0.0
3327,UKHH,24000,False,0.0,0.0,0.0
3328,UKKE,24000,False,0.0,0.0,0.0
3329,UKKK,24000,False,0.0,0.0,0.0
3330,UKKM,24000,False,0.0,0.0,0.0
3331,UKLH,24000,False,0.0,0.0,0.0
3332,UKLI,24000,False,0.0,0.0,0.0
3333,UKLL,24000,False,0.0,0.0,0.0
3334,UKLN,24000,False,0.0,0.0,0.0
3335,UKLR,24000,False,0.0,0.0,0.0
3336,UKLU,24000,False,0.0,0.0,0.0
3337,UKON,24000,False,0.0,0.0,0.0
3338,UKOO,24000,False,0.0,0.0,0.0
3339,ULAA,48000,False,0.0,0.0,0.0
3340,ULLI,48000,False,0.0,0.0,0.0
3341,ULMM,48000,False,0.0,0.0,0.0
3342,ULOO,48000,False,0.0,0.0,0.0
3343,ULPB,48000,False,0.0,0.0,0.0
3344,UMBB,18000,False,0.0,0.0,0.0
3345,UMGG,18000,False,0.0,0.0,0.0
3346,UMII,18000,False,0.0,0.0,0.0
3347,UMKK,48000,False,0.0,0.0,0.0
3348,UMMG,18000,False,0.0,0.0,0.0
3349,UMMS,237000,False,0.0,0.0,0.0
3350,UMOO,18000,False,0.0,0.0,0.0
3351,UNAA,48000,False,0.0,0.0,0.0
3352,UNBB,48000,False,0.0,0.0,0.0
3353,UNEE,48000,False,0.0,0.0,0.0
3354,UNIP,48000,False,0.0,0.0,0.0
3355,UNKL,48000,False,0.0,0.0,0.0
3356,UNKS,48000,False,0.0,0.0,0.0
3357,UNNT,48000,False,0.0,0.0,0.0
3358,UNOO,48000,False,0.0,0.0,0.0
3359,UNTT,48000,False,0.0,0.0,0.0
3360,UOHH,48000,False,0.0,0.0,0.0
3361,UOOO,48000,False,0.0,0.0,0.0
3362,URKA,48000,False,0.0,0.0,0.0
3363,URKG,48000,False,0.0,0.0,0.0
3364,URKK,48000,False,0.0,0.0,0.0
3365,URML,48000,False,0.0,0.0,0.0
3366,URMM,48000,False,0.0,0.0,0.0
3367,URMN,48000,False,0.0,0.0,0.0
3368,URMO,48000,False,0.0,0.0,0.0
3369,URMT,48000,False,0.0,0.0,0.0
3370,URRP,48000,False,0.0,0.0,0.0
3371,URRT,48000,False,0.0,0.0,0.0
3372,URSS,48000,False,0.0,0.0,0.0
3373,URWA,48000,False,0.0,0.0,0.0
3374,URWI,48000,False,0.0,0.0,0.0
3375,URWW,48000,False,0.0,0.0,0.0
3376,USCC,48000,False,0.0,0.0,0.0
3377,USCM,48000,False,0.0,0.0,0.0
3378,USDA,48000,False,0.0,0.0,0.0
3379,USDD,48000,False,0.0,0.0,0.0
3380,USHH,48000,False,0.0,0.0,0.0
3381,USII,48000,False,0.0,0.0,0.0
3382,USNN,48000,False,0.0,0.0,0.0
3383,USPP,48000,False,0.0,0.0,0.0
3384,USRK,48000,False,0.0,0.0,0.0
3385,USRR,48000,False,0.0,0.0,0.0
3386,USSS,48000,False,0.0,0.0,0.0
3387,USTR,48000,False,0.0,0.0,0.0
3388,UTAA,237000,False,0.0,0.0,0.0
3389,UTAK,12000,False,0.0,0.0,0.0
3390,UTAM,12000,False,0.0,0.0,0.0
3391,UTAT,12000,False,0.0,0.0,0.0
3392,UTAV,12000,False,0.0,0.0,0.0
3393,UTDD,237000,False,0.0,0.0,0.0
3394,UTDK,6000,False,0.0,0.0,0.0
3395,UTDL,6000,False,0.0,0.0,0.0
3396,UTNU,18000,False,0.0,0.0,0.0
3397,UTSB,18000,False,0.0,0.0,0.0
3398,UTSS,18000,False,0.0,0.0,0.0
3399,UTST,18000,False,0.0,0.0,0.0
3400,UTTT,213300,False,0.0,0.0,0.0
3401,UUBP,48000,False,0.0,0.0,0.0
3402,UUBW,48000,False,0.0,0.0,0.0
3403,UUDD,48000,False,0.0,0.0,0.0
3404,UUEE,213300,False,0.0,0.0,0.0
3405,UUOB,48000,False,0.0,0.0,0.0
3406,UUOK,48000,False,0.0,0.0,0.0
3407,UUOO,48000,False,0.0,0.0,0.0
3408,UUWW,48000,False,0.0,0.0,0.0
3409,UUYY,48000,False,0.0,0.0,0.0
3410,UWGG,48000,False,0.0,0.0,0.0
3411,UWKB,48000,False,0.0,0.0,0.0
3412,UWKD,48000,False,0.0,0.0,0.0
3413,UWKE,48000,False,0.0,0.0,0.0
3414,UWKS,48000,False,0.0,0.0,0.0
3415,UWLL,48000,False,0.0,0.0,0.0
3416,UWLW,48000,False,0.0,0.0,0.0
3417,UWOO,48000,False,0.0,0.0,0.0
3418,UWOR,48000,False,0.0,0.0,0.0
3419,UWSS,48000,False,0.0,0.0,0.0
3420,UWUU,48000,False,0.0,0.0,0.0
3421,UWWW,48000,False,0.0,0.0,0.0
3422,VAAH,54000,False,0.0,0.0,0.0
3423,VAAK,54000,False,0.0,0.0,0.0
3424,VAAU,54000,False,0.0,0.0,0.0
3425,VABB,213300,False,0.0,0.0,0.0
3426,VABI,54000,False,0.0,0.0,0.0
3427,VABJ,54000,False,0.0,0.0,0.0
3428,VABM,54000,False,0.0,0.0,0.0
3429,VABO,54000,False,0.0,0.0,0.0
3430,VABP,54000,False,0.0,0.0,0.0
3431,VABV,54000,False,0.0,0.0,0.0
3432,VADN,54000,False,0.0,0.0,0.0
3433,VAGO,54000,False,0.0,0.0,0.0
3434,VAHB,54000,False,0.0,0.0,0.0
3435,VAID,54000,False,0.0,0.0,0.0
3436,VAJB,54000,False,0.0,0.0,0.0
3437,VAJM,54000,False,0.0,0.0,0.0
3438,VAKE,54000,False,0.0,0.0,0.0
3439,VAKJ,54000,False,0.0,0.0,0.0
3440,VAKP,54000,False,0.0,0.0,0.0
3441,VAKS,54000,False,0.0,0.0,0.0
3442,VAND,54000,False,0.0,0.0,0.0
3443,VANP,54000,False,0.0,0.0,0.0
3444,VAOZ,54000,False,0.0,0.0,0.0
3445,VAPO,54000,False,0.0,0.0,0.0
3446,VAPR,54000,False,0.0,0.0,0.0
3447,VARK,54000,False,0.0,0.0,0.0
3448,VASL,54000,False,0.0,0.0,0.0
3449,VASU,54000,False,0.0,0.0,0.0
3450,VAUD,54000,False,0.0,0.0,0.0
3451,VCBI,213300,False,0.0,0.0,0.0
3452,VCCB,24000,False,0.0,0.0,0.0
3453,VCCC,24000,False,0.0,0.0,0.0
3454,VCCG,24000,False,0.0,0.0,0.0
3455,VCCJ,24000,False,0.0,0.0,0.0
3456,VCCK,24000,False,0.0,0.0,0.0
3457,VCCT,24000,False,0.0,0.0,0.0
3458,VCRI,24000,False,0.0,0.0,0.0
3459,VDBG,12000,False,0.0,0.0,0.0
3460,VDKH,12000,False,0.0,0.0,0.0
3461,VDPP,213300,False,0.0,0.0,0.0
3462,VDRK,12000,False,0.0,0.0,0.0
3463,VDSR,12000,False,0.0,0.0,0.0
3464,VDST,12000,False,0.0,0.0,0.0
3465,VEAN,54000,False,0.0,0.0,0.0
3466,VEAT,54000,False,0.0,0.0,0.0
3467,VEBD,54000,False,0.0,0.0,0.0
3468,VEBI,54000,False,0.0,0.0,0.0
3469,VEBS,54000,False,0.0,0.0,0.0
3470,VECC,54000,False,0.0,0.0,0.0
3471,VEDB,54000,False,0.0,0.0,0.0
3472,VEDG,54000,False,0.0,0.0,0.0
3473,VEGK,54000,False,0.0,0.0,0.0
3474,VEGT,54000,False,0.0,0.0,0.0
3475,VEGY,54000,False,0.0,0.0,0.0
3476,VEIM,54000,False,0.0,0.0,0.0
3477,VEJS,54000,False,0.0,0.0,0.0
3478,VEJT,54000,False,0.0,0.0,0.0
3479,VEKR,54000,False,0.0,0.0,0.0
3480,VEKU,54000,False,0.0,0.0,0.0
3481,VELP,54000,False,0.0,0.0,0.0
3482,VELR,54000,False,0.0,0.0,0.0
3483,VEMN,54000,False,0.0,0.0,0.0
3484,VEMR,54000,False,0.0,0.0,0.0
3485,VEMZ,54000,False,0.0,0.0,0.0
3486,VEPT,54000,False,0.0,0.0,0.0
3487,VERC,54000,False,0.0,0.0,0.0
3488,VERK,54000,False,0.0,0.0,0.0
3489,VETZ,54000,False,0.0,0.0,0.0
3490,VEZO,54000,False,0.0,0.0,0.0
3491,VGBR,18000,False,0.0,0.0,0.0
3492,VGCB,18000,False,0.0,0.0,0.0
3493,VGEG,18000,False,0.0,0.0,0.0
3494,VGIS,18000,False,0.0,0.0,0.0
3495,VGJR,18000,False,0.0,0.0,0.0
3496,VGRJ,18000,False,0.0,0.0,0.0
3497,VGSD,18000,False,0.0,0.0,0.0
3498,VGSY,18000,False,0.0,0.0,0.0
3499,VGZR,213300,False,0.0,0.0,0.0
3500,VHHH,213300,False,0.0,0.0,0.0
3501,VIAG,54000,False,0.0,0.0,0.0
3502,VIAL,54000,False,0.0,0.0,0.0
3503,VIAR,54000,False,0.0,0.0,0.0
3504,VIBK,54000,False,0.0,0.0,0.0
3505,VIBN,54000,False,0.0,0.0,0.0
3506,VIBR,54000,False,0.0,0.0,0.0
3509,VICG,54000,False,0.0,0.0,0.0
3510,VICX,54000,False,0.0,0.0,0.0
3511,VIDN,54000,False,0.0,0.0,0.0
3512,VIDP,213300,False,0.0,0.0,0.0
3513,VIGG,54000,False,0.0,0.0,0.0
3514,VIGR,54000,False,0.0,0.0,0.0
3515,VIHR,54000,False,0.0,0.0,0.0
3516,VIJO,54000,False,0.0,0.0,0.0
3517,VIJP,54000,False,0.0,0.0,0.0
3518,VIJR,54000,False,0.0,0.0,0.0
3519,VIJU,54000,False,0.0,0.0,0.0
3520,VIKG,54000,False,0.0,0.0,0.0
3521,VIKO,54000,False,0.0,0.0,0.0
3522,VILD,54000,False,0.0,0.0,0.0
3523,VILH,54000,False,0.0,0.0,0.0
3524,VILK,54000,False,0.0,0.0,0.0
3525,VIPK,54000,False,0.0,0.0,0.0
3526,VIPT,54000,False,0.0,0.0,0.0
3527,VISR,54000,False,0.0,0.0,0.0
3528,VLLB,6000,False,0.0,0.0,0.0
3529,VLPS,6000,False,0.0,0.0,0.0
3530,VLSK,6000,False,0.0,0.0,0.0
3531,VLSN,6000,False,0.0,0.0,0.0
3532,VLVT,213300,False,0.0,0.0,0.0
3533,VMMC,237000,False,0.0,0.0,0.0
3534,VNBW,6000,False,0.0,0.0,0.0
3535,VNJP,6000,False,0.0,0.0,0.0
3536,VNKT,237000,False,0.0,0.0,0.0
3537,VNNG,6000,False,0.0,0.0,0.0
3538,VNPK,6000,False,0.0,0.0,0.0
3539,VNTJ,6000,False,0.0,0.0,0.0
3540,VNVT,6000,False,0.0,0.0,0.0
3541,VO55,54000,False,0.0,0.0,0.0
3542,VOAT,54000,False,0.0,0.0,0.0
3543,VOBI,54000,False,0.0,0.0,0.0
3544,VOBL,54000,False,0.0,0.0,0.0
3545,VOBZ,54000,False,0.0,0.0,0.0
3546,VOCB,54000,False,0.0,0.0,0.0
3547,VOCI,54000,False,0.0,0.0,0.0
3548,VOCL,54000,False,0.0,0.0,0.0
3549,VOCP,54000,False,0.0,0.0,0.0
3551,VOHS,54000,False,0.0,0.0,0.0
3552,VOHY,54000,False,0.0,0.0,0.0
3553,VOMD,54000,False,0.0,0.0,0.0
3554,VOML,54000,False,0.0,0.0,0.0
3555,VOMM,54000,False,0.0,0.0,0.0
3556,VOPB,54000,False,0.0,0.0,0.0
3557,VOPC,54000,False,0.0,0.0,0.0
3558,VOPN,54000,False,0.0,0.0,0.0
3559,VORY,54000,False,0.0,0.0,0.0
3560,VOSM,54000,False,0.0,0.0,0.0
3561,VOTR,54000,False,0.0,0.0,0.0
3562,VOTV,54000,False,0.0,0.0,0.0
3563,VQGP,6000,False,0.0,0.0,0.0
3564,VQPR,237000,False,0.0,0.0,0.0
3565,VRMG,12000,False,0.0,0.0,0.0
3566,VRMH,12000,False,0.0,0.0,0.0
3567,VRMK,12000,False,0.0,0.0,0.0
3568,VRMM,237000,False,0.0,0.0,0.0
3569,VRMT,12000,False,0.0,0.0,0.0
3570,VRMV,12000,False,0.0,0.0,0.0
3571,VTBD,213300,False,0.0,0.0,0.0
3572,VTBK,48000,False,0.0,0.0,0.0
3573,VTBO,48000,False,0.0,0.0,0.0
3574,VTBS,213300,False,0.0,0.0,0.0
3575,VTBU,48000,False,0.0,0.0,0.0
3576,VTCC,48000,False,0.0,0.0,0.0
3577,VTCH,48000,False,0.0,0.0,0.0
3578,VTCL,48000,False,0.0,0.0,0.0
3579,VTCN,48000,False,0.0,0.0,0.0
3580,VTCP,48000,False,0.0,0.0,0.0
3581,VTCT,48000,False,0.0,0.0,0.0
3582,VTPB,48000,False,0.0,0.0,0.0
3583,VTPH,48000,False,0.0,0.0,0.0
3584,VTPI,48000,False,0.0,0.0,0.0
3585,VTPM,48000,False,0.0,0.0,0.0
3586,VTPO,48000,False,0.0,0.0,0.0
3587,VTPP,48000,False,0.0,0.0,0.0
3588,VTPT,48000,False,0.0,0.0,0.0
3589,VTSB,48000,False,0.0,0.0,0.0
3590,VTSC,48000,False,0.0,0.0,0.0
3591,VTSE,48000,False,0.0,0.0,0.0
3592,VTSF,48000,False,0.0,0.0,0.0
3593,VTSG,48000,False,0.0,0.0,0.0
3594,VTSH,48000,False,0.0,0.0,0.0
3595,VTSK,48000,False,0.0,0.0,0.0
3596,VTSM,48000,False,0.0,0.0,0.0
3597,VTSP,48000,False,0.0,0.0,0.0
3598,VTSR,48000,False,0.0,0.0,0.0
3599,VTSS,48000,False,0.0,0.0,0.0
3600,VTST,48000,False,0.0,0.0,0.0
3601,VTUD,48000,False,0.0,0.0,0.0
3602,VTUI,48000,False,0.0,0.0,0.0
3603,VTUJ,48000,False,0.0,0.0,0.0
3604,VTUK,48000,False,0.0,0.0,0.0
3605,VTUL,48000,False,0.0,0.0,0.0
3606,VTUO,48000,False,0.0,0.0,0.0
3607,VTUQ,48000,False,0.0,0.0,0.0
3608,VTUU,48000,False,0.0,0.0,0.0
3609,VTUV,48000,False,0.0,0.0,0.0
3610,VTUW,48000,False,0.0,0.0,0.0
3611,VVBM,42000,False,0.0,0.0,0.0
3612,VVCI,42000,False,0.0,0.0,0.0
3613,VVCM,42000,False,0.0,0.0,0.0
3614,VVCR,42000,False,0.0,0.0,0.0
3615,VVCS,42000,False,0.0,0.0,0.0
3616,VVCT,42000,False,0.0,0.0,0.0
3617,VVDB,42000,False,0.0,0.0,0.0
3618,VVDL,42000,False,0.0,0.0,0.0
3619,VVDN,42000,False,0.0,0.0,0.0
3620,VVNB,213300,False,0.0,0.0,0.0
3621,VVPB,42000,False,0.0,0.0,0.0
3622,VVPC,42000,False,0.0,0.0,0.0
3623,VVPK,42000,False,0.0,0.0,0.0
3624,VVPQ,42000,False,0.0,0.0,0.0
3625,VVRG,42000,False,0.0,0.0,0.0
3626,VVTH,42000,False,0.0,0.0,0.0
3627,VVTS,42000,False,0.0,0.0,0.0
3628,VVVH,42000,False,0.0,0.0,0.0
3629,VYDW,6000,False,0.0,0.0,0.0
3630,VYEL,6000,False,0.0,0.0,0.0
3631,VYHH,6000,False,0.0,0.0,0.0
3632,VYKG,6000,False,0.0,0.0,0.0
3633,VYKP,6000,False,0.0,0.0,0.0
3634,VYKT,6000,False,0.0,0.0,0.0
3635,VYLK,6000,False,0.0,0.0,0.0
3636,VYLS,6000,False,0.0,0.0,0.0
3637,VYMD,6000,False,0.0,0.0,0.0
3638,VYME,6000,False,0.0,0.0,0.0
3639,VYMK,6000,False,0.0,0.0,0.0
3640,VYMO,6000,False,0.0,0.0,0.0
3641,VYMS,6000,False,0.0,0.0,0.0
3642,VYNS,6000,False,0.0,0.0,0.0
3643,VYPT,6000,False,0.0,0.0,0.0
3644,VYSW,6000,False,0.0,0.0,0.0
3645,VYTD,6000,False,0.0,0.0,0.0
3646,VYTL,6000,False,0.0,0.0,0.0
3647,VYYY,237000,False,0.0,0.0,0.0
3648,WAAA,54000,False,0.0,0.0,0.0
3649,WABB,54000,False,0.0,0.0,0.0
3650,WABI,54000,False,0.0,0.0,0.0
3651,WABP,54000,False,0.0,0.0,0.0
3652,WADD,54000,False,0.0,0.0,0.0
3653,WADL,54000,False,0.0,0.0,0.0
3654,WAJJ,54000,False,0.0,0.0,0.0
3655,WAJW,54000,False,0.0,0.0,0.0
3656,WAKK,54000,False,0.0,0.0,0.0
