id,name,fullname,country,continent,iata,icao,lat,lng,rwy,market,hub_cost,rwy_codes
686,Jönköping,Jönköping Airport,Sweden,Europe,JKG,ESGJ,57.757598876953125,14.068699836730957,7228,48,6000,01/19
687,Gothenburg city,Gothenburg City Airport,Sweden,Europe,GSE,ESGP,57.7747,11.8704,6689,88,6000,01/19
688,Skövde,Skövde Airport,Sweden,Europe,KVB,ESGR,58.45640182495117,13.972700119018555,5696,31,6000,01/19
689,Trollhättan,Trollhättan-Vänersborg Airport,Sweden,Europe,THN,ESGT,58.31809997558594,12.345000267028809,5610,50,6000,15/33
690,Karlskoga,Karlskoga Airport,Sweden,Europe,KSK,ESKK,59.34590148925781,14.49590015411377,4919,79,6000,03/21
691,Mora,Mora Airport,Sweden,Europe,MXX,ESKM,60.957901,14.5114,5951,48,6000,16/34
692,Stockholm / Nyköping,Stockholm Skavsta Airport,Sweden,Europe,NYO,ESKN,58.78860092163086,16.912200927734375,9442,47,6000,08/26
693,Kristianstad,Kristianstad Airport,Sweden,Europe,KID,ESMK,55.92169952392578,14.08549976348877,7267,63,6000,01/19
694,Kalkmar,Kalmar Airport,Sweden,Europe,KLR,ESMQ,56.68550109863281,16.287599563598633,6726,30,6000,05/23
695,Malmö,Malmö Sturup Airport,Sweden,Europe,MMX,ESMS,55.536305364,13.376197814900001,9186,33,6000,11/29
696,Halmstad,Halmstad Airport,Sweden,Europe,HAD,ESMT,56.69110107421875,12.820199966430664,7419,47,6000,01/19
697,Växjö,Växjö Kronoberg Airport,Sweden,Europe,VXO,ESMX,56.929100036621094,14.727999687194824,6900,83,6000,01/19
698,Sveg,Sveg Airport,Sweden,Europe,EVG,ESND,62.04779815673828,14.422900199890137,5579,58,6000,09/27
699,Gällivare,Gällivare Airport,Sweden,Europe,GEV,ESNG,67.13240051269531,20.814599990844727,5623,67,6000,12/30
700,Kramfors / Sollefteå,Kramfors Sollefteå Airport,Sweden,Europe,KRF,ESNK,63.04859924316406,17.76889991760254,6565,72,6000,17/35
701,Lycksele,Lycksele Airport,Sweden,Europe,LYC,ESNL,64.54830169677734,18.71619987487793,6564,43,6000,14/32
702,Sundsvall/ Härnösand,Sundsvall-Härnösand Airport,Sweden,Europe,SDL,ESNN,62.528099060058594,17.443899154663086,6857,45,6000,16/34
703,Örnsköldsvik,Örnsköldsvik Airport,Sweden,Europe,OER,ESNO,63.40829849243164,18.989999771118164,6607,34,6000,12/30
704,Kiruna,Kiruna Airport,Sweden,Europe,KRN,ESNQ,67.821998596191,20.336799621582,8209,54,6000,03/21
705,Skellefteå,Skellefteå Airport,Sweden,Europe,SFT,ESNS,64.62480163574219,21.076900482177734,6890,31,6000,10/28
706,Umeå,Umeå Airport,Sweden,Europe,UME,ESNU,63.791801452637,20.282800674438,7551,43,6000,14/32
707,Vilhelmina,Vilhelmina Airport,Sweden,Europe,VHM,ESNV,64.5791015625,16.833599090576172,4928,68,6000,10/28
708,Arvidsjaur,Arvidsjaur Airport,Sweden,Europe,AJR,ESNX,65.59030151367188,19.28190040588379,8201,83,6000,12/30
709,Söderhamn,Söderhamn Airport,Sweden,Europe,SOO,ESNY,61.26150131225586,17.09910011291504,8281,77,6000,03/21
710,Östersund,Åre Östersund Airport,Sweden,Europe,OSD,ESNZ,63.194400787354,14.50030040741,8202,87,6000,12/30
711,Örebro,Örebro Airport,Sweden,Europe,ORB,ESOE,59.22370147705078,15.038000106811523,8535,68,6000,01/19
712,Hagfors,Hagfors Airport,Sweden,Europe,HFS,ESOH,60.02009963989258,13.578900337219238,4951,31,6000,18/36
713,Karlstad,Karlstad Airport,Sweden,Europe,KSD,ESOK,59.444698333699996,13.337400436400001,8255,36,6000,03/21
714,Stockholm / Västerås,Stockholm Västerås Airport,Sweden,Europe,VST,ESOW,59.58940124511719,16.63360023498535,8468,61,6000,01/19
715,Luleå,Luleå Airport,Sweden,Europe,LLA,ESPA,65.543800354004,22.121999740601,10990,78,6000,14/32
716,Stockholm intl,Stockholm-Arlanda Airport,Sweden,Europe,ARN,ESSA,59.651901245117,17.918600082397,10830,81,237000,01L/19R|08/26
717,Stockholm bromma,Stockholm-Bromma Airport,Sweden,Europe,BMA,ESSB,59.354400634765625,17.941699981689453,5472,83,6000,12/30
718,Borlange,Borlange Airport,Sweden,Europe,BLE,ESSD,60.422000885009766,15.515199661254883,7579,84,6000,14/32
719,Gävle / Sandviken,Gävle Sandviken Airport,Sweden,Europe,GVX,ESSK,60.593299865722656,16.951400756835938,6562,84,6000,18/36
720,Linköping,Linköping City Airport,Sweden,Europe,LPI,ESSL,58.4062004089,15.680500030500001,6989,77,6000,11/29
721,Norrköping,Norrköping Airport,Sweden,Europe,NRK,ESSP,58.586299896240234,16.250600814819336,7228,77,6000,09/27
722,Torsby,Torsby Airport,Sweden,Europe,TYF,ESST,60.1576004028,12.991299629199998,5219,34,6000,16/34
723,Eskilstuna,Eskilstuna Airport,Sweden,Europe,EKT,ESSU,59.35110092163086,16.70840072631836,6187,90,6000,18/36
724,Visby,Visby Airport,Sweden,Europe,VBY,ESSV,57.662799835205,18.346200942993,6562,48,6000,03/21
725,Ängelholm,Ängelholm-Helsingborg Airport,Sweden,Europe,AGH,ESTA,56.29610061645508,12.847100257873535,6381,74,6000,14/32
726,Mohed,Storuman Airport,Sweden,Europe,SQO,ESUD,64.96089935302734,17.69659996032715,7490,46,6000,15/33
727,Pajala,Pajala Airport,Sweden,Europe,PJA,ESUP,67.24559783935547,23.068899154663086,4659,45,6000,11/29
728,Hemavan,Hemavan Airport,Sweden,Europe,HMV,ESUT,65.80609893798828,15.082799911499023,5254,79,6000,15/33
729,Celle,Celle Airport,Germany,Europe,ZCN,ETHC,52.59120178222656,10.022100448608398,6007,34,54000,08/26
730,Fritzlar,Fritzlar Airport,Germany,Europe,FRZ,ETHF,51.1146,9.286,3413,65,54000,12/30
731,Rostock,Rostock-Laage Airport,Germany,Europe,RLG,ETNL,53.9182014465,12.278300285299999,8202,57,54000,09/27
732,Wiesbaden,Wiesbaden Army Airfield,Germany,Europe,WIE,ETOU,50.049800872802734,8.325400352478027,7065,72,54000,07/25
733,Manching,Ingolstadt Manching Airport,Germany,Europe,IGS,ETSI,48.7156982421875,11.534000396728516,9646,46,54000,07L/25R
734,Liepāja,Liepāja International Airport,Latvia,Europe,LPX,EVLA,56.51750183105469,21.096900939941406,6568,36,18000,06/24
735,Riga,Riga International Airport,Latvia,Europe,RIX,EVRA,56.92359924316406,23.971099853515625,10499,77,237000,18/36
736,Ventspils,Ventspils International Airport,Latvia,Europe,VNT,EVVA,57.35779953,21.5442008972,4259,77,18000,03/21
737,Kaunas,Kaunas International Airport,Lithuania,Europe,KUN,EYKA,54.96390151977539,24.084800720214844,10335,30,12000,08/26
738,Palanga,Palanga International Airport,Lithuania,Europe,PLQ,EYPA,55.973201751708984,21.093900680541992,6562,88,12000,01/19
739,Šiauliai,Šiauliai International Airport,Lithuania,Europe,SQQ,EYSA,55.89390182495117,23.395000457763672,11483,62,12000,14L/32R
740,Vilnius,Vilnius International Airport,Lithuania,Europe,VNO,EYVI,54.634102,25.285801,8251,48,237000,02/20
741,Alexander Bay,Alexander Bay Airport,South Africa,Africa,ALJ,FAAB,-28.575001,16.5333,6063,55,36000,01/19|11/29
742,Aggeneys,Aggeneys Airport,South Africa,Africa,AGZ,FAAG,-29.28179931640625,18.813899993896484,6824,63,36000,07/25
743,Bisho,Bisho Airport,South Africa,Africa,BIY,FABE,-32.8970985413,27.279100418099997,8202,54,36000,08/26
744,Bloemfontain,Bram Fischer International Airport,South Africa,Africa,BFN,FABL,-29.092699050900002,26.302400589,8396,54,36000,02/20
745,Cape Town,Cape Town International Airport,South Africa,Africa,CPT,FACT,-33.9648017883,18.6016998291,10502,40,36000,01/19
746,East London,Ben Schoeman Airport,South Africa,Africa,ELS,FAEL,-33.0355987549,27.825899124099998,6362,36,36000,06/24
747,Ficksburg,Ficksburg Sentraoes Airport,South Africa,Africa,FCB,FAFB,-28.82309913635254,27.908899307250977,4593,59,36000,08/26
748,Midrand,Grand Central Airport,South Africa,Africa,GCJ,FAGC,-25.986299514799995,28.1401004791,6004,33,36000,17/35
749,George,George Airport,South Africa,Africa,GRJ,FAGG,-34.0056,22.378902,6562,32,36000,11/29
750,Johannesburg Rand,Rand Airport,South Africa,Africa,QRA,FAGM,-26.2425003052,28.1511993408,5617,80,36000,11R/29L
751,Harrismith,Harrismith Airport,South Africa,Africa,HRS,FAHR,-28.23509979248047,29.106199264526367,3937,59,36000,15/33
752,Johannesburg intl,OR Tambo International Airport,South Africa,Africa,JNB,FAOR,-26.1392,28.246,14495,47,36000,03L/21R
753,Klerksdorp,P C Pelser Airport,South Africa,Africa,KXE,FAKD,-26.8710994720459,26.718000411987305,4921,34,36000,05/23|18/36
754,Kimberley,Kimberley Airport,South Africa,Africa,KIM,FAKM,-28.802799224900003,24.7651996613,9843,85,36000,02/20
755,Mpumalanga,Kruger Mpumalanga International Airport,South Africa,Africa,MQP,FAKN,-25.3831996918,31.1056003571,10171,43,36000,05/23
756,Kuruman,Johan Pienaar Airport,South Africa,Africa,KMH,FAKU,-27.45669937133789,23.411399841308594,5578,61,36000,02/20
757,Kleinsee,Kleinsee Airport,South Africa,Africa,KLZ,FAKZ,-29.6884002686,17.093999862700002,4921,34,36000,02/20
758,Johannesburg Lanseria,Lanseria Airport,South Africa,Africa,HLA,FALA,-25.938499450699997,27.9260997772,10000,43,36000,06L/24R
759,Lime Acres,Lime Acres Finsch Mine Airport,South Africa,Africa,LMR,FALC,-28.36009979248047,23.43910026550293,5249,64,36000,15/33
760,Durban Int,King Shaka International Airport,South Africa,Africa,DUR,FALE,-29.6144444444,31.1197222222,12139,55,36000,06/24
761,Langebaanweg,Langebaanweg Airport,South Africa,Africa,SDB,FALW,-32.968898773199996,18.1602993011,7689,67,36000,02L/20R|07/25
762,Ladysmith,Ladysmith Airport,South Africa,Africa,LAY,FALY,-28.5816993713,29.749700546299998,3937,84,36000,11/29
763,Malamala,Malamala Airport,South Africa,Africa,AAM,FAMD,-24.818099975585938,31.544599533081055,4145,85,36000,16/34
764,Margate,Margate Airport,South Africa,Africa,MGH,FAMG,-30.8574008942,30.343000412,4495,41,36000,04/22
765,Mafeking,Mmabatho International Airport,South Africa,Africa,MBD,FAMM,-25.798400878900004,25.548000335699996,15157,59,36000,04/22
766,Malelane,Riverside Airport,South Africa,Africa,LLE,FAMN,-25.4300003052,31.5767002106,4041,82,36000,09/27
767,Mkuze,Mkuze Airport,South Africa,Africa,MZQ,FAMU,-27.626100540161133,32.0443000793457,6059,79,36000,17/35
768,Newcastle,Newcastle Airport,South Africa,Africa,NCS,FANC,-27.7705993652,29.976900100699996,4921,38,36000,11/29
769,Oudtshoorn,Oudtshoorn Airport,South Africa,Africa,OUH,FAOH,-33.6069984436,22.188999176,5577,80,36000,04/22
770,Port Elizabeth,Port Elizabeth Airport,South Africa,Africa,PLZ,FAPE,-33.9849014282,25.6173000336,6496,59,36000,08/26|17/35
771,Plettenberg Bay,Plettenberg Bay Airport,South Africa,Africa,PBZ,FAPG,-34.0881601675,23.3287234306,4003,79,36000,12/30
772,Phalaborwa,Hendrik Van Eck Airport,South Africa,Africa,PHW,FAPH,-23.937200546299998,31.1553993225,4491,86,36000,01/19
773,Port St Johns,Port St Johns Airport,South Africa,Africa,JOH,FAPJ,-31.605899810791016,29.519800186157227,3610,62,36000,09/27
774,Pietermaritzburg,Pietermaritzburg Airport,South Africa,Africa,PZB,FAPM,-29.649000167799997,30.3987007141,5043,52,36000,16/34
775,Polokwane,Polokwane International Airport,South Africa,Africa,PTG,FAPP,-23.845269,29.458615,8400,42,36000,01/19
776,Potchefstroom,Potchefstroom Airport,South Africa,Africa,PCF,FAPS,-26.670999527,27.0818996429,4885,86,36000,03/21
777,Queenstown,Queenstown Airport,South Africa,Africa,UTW,FAQT,-31.92020034790039,26.882200241088867,3937,48,36000,12/30
778,Richards Bay,Richards Bay Airport,South Africa,Africa,RCB,FARB,-28.740999221800003,32.0920982361,4265,35,36000,05/23
779,Robertson,Robertson Airport,South Africa,Africa,ROD,FARS,-33.812198638916016,19.902799606323242,4921,58,36000,10/28
780,Springbok,Springbok Airport,South Africa,Africa,SBU,FASB,-29.689300537109375,17.939599990844727,5213,55,36000,10/28
781,Secunda,Secunda Airport,South Africa,Africa,ZEC,FASC,-26.52409935,29.170099258399997,3609,90,36000,11/29
782,Sishen,Sishen Airport,South Africa,Africa,SIS,FASS,-27.6485996246,22.9993000031,5709,70,36000,17/35
783,Skukuza,Skukuza Airport,South Africa,Africa,SZK,FASZ,-24.960899353,31.5886993408,5085,53,36000,17/35
784,Tzaneen,Tzaneen Airport,South Africa,Africa,LTA,FATZ,-23.8243999481,30.329299926799997,4659,82,36000,06/24
785,Ulundi,Prince Mangosuthu Buthelezi Airport,South Africa,Africa,ULD,FAUL,-28.3206005096,31.4165000916,5381,45,36000,02/20
786,Upington,Pierre Van Ryneveld Airport,South Africa,Africa,UTN,FAUP,-28.39909935,21.260200500499998,16076,71,36000,08/26
787,Mthatha,K. D. Matanzima Airport,South Africa,Africa,UTT,FAUT,-31.546363184900002,28.6733551025,6562,71,36000,09/27
788,Vyrburg,Vryburg Airport,South Africa,Africa,VRU,FAVB,-26.9824008942,24.7287998199,3937,36,36000,18/36
789,Durban Virginia,Virginia Airport,South Africa,Africa,VIR,FAVG,-29.770599365234375,31.058399200439453,3035,88,36000,05/23
790,Vredendal,Vredendal Airport,South Africa,Africa,VRE,FAVR,-31.641000747680664,18.5447998046875,4265,36,36000,08/26
791,Pretoria,Wonderboom Airport,South Africa,Africa,PRY,FAWB,-25.6539,28.224199,5998,64,213300,06/24
792,Francistown,Francistown Airport,Botswana,Africa,FRW,FBFT,-21.15959930419922,27.47450065612793,9843,66,6000,11/29|16/34
793,Jwaneng,Jwaneng Airport,Botswana,Africa,JWA,FBJW,-24.6023006439209,24.69099998474121,5495,70,6000,08/26
794,Kasane,Kasane Airport,Botswana,Africa,BBK,FBKE,-17.83289909362793,25.162399291992188,6562,34,6000,08/26
795,Maun,Maun Airport,Botswana,Africa,MUB,FBMN,-19.97260093688965,23.431100845336914,6562,57,6000,08/26
796,Gaborone,Sir Seretse Khama International Airport,Botswana,Africa,GBE,FBSK,-24.555201,25.9182,13123,64,237000,08/26
797,Sowa,Sua Pan Airport,Botswana,Africa,SXN,FBSN,-20.5534,26.115801,5381,46,6000,11/29
798,Selebi-phikwe,Selebi Phikwe Airport,Botswana,Africa,PKW,FBSP,-22.0583,27.8288,5840,77,6000,12/30
799,Brazzaville,Maya-Maya Airport,Congo (Brazzaville),Africa,BZV,FCBB,-4.251699924468994,15.253000259399414,10827,80,213300,05/23
800,Oyo,Oyo Ollombo Airport,Congo (Brazzaville),Africa,OLL,FCOD,-1.226666,15.91,10827,59,6000,04/22
801,Owando,Owando Airport,Congo (Brazzaville),Africa,FTX,FCOO,-0.5313500165939331,15.95009994506836,5905,83,6000,09/27
802,Ouesso,Ouesso Airport,Congo (Brazzaville),Africa,OUE,FCOU,1.6159900426899998,16.0379009247,6726,84,6000,01/19
803,Dolisie,Ngot Nzoungou Airport,Congo (Brazzaville),Africa,DIS,FCPL,-4.20635,12.6599,6725,66,6000,14/32
804,Pointe Noire,Pointe Noire Airport,Congo (Brazzaville),Africa,PNR,FCPP,-4.816030025482178,11.88659954071045,8530,56,6000,17/35
805,Manzini Matsapha,Matsapha Airport,Swaziland,Africa,MTS,FDMS,-26.52899932861328,31.3075008392334,8530,30,6000,07/25
806,Manzini Mswati,King Mswati III International Airport,Swaziland,Africa,SHO,FDSK,-26.358611,31.716944,11811,80,237000,02/20
807,Bangui,Bangui M'Poko International Airport,Central African Republic,Africa,BGF,FEFF,4.39847993850708,18.518800735473633,8530,32,237000,17/35
808,Berbérati,Berbérati Airport,Central African Republic,Africa,BBT,FEFT,4.2215800285339355,15.786399841308594,5446,33,6000,17/35
809,Bata,Bata Airport,Equatorial Guinea,Africa,BSG,FGBT,1.9054700136184692,9.805680274963379,10860,30,6000,03/21
810,Malabo,Malabo Airport,Equatorial Guinea,Africa,SSG,FGSL,3.755270004272461,8.708720207214355,9647,71,237000,05/23
811,Port Louis,Sir Seewoosagur Ramgoolam International Airport,Mauritius,Africa,MRU,FIMP,-20.430201,57.683601,11056,88,237000,14/32
812,Port Mathurin,Sir Charles Gaetan Duval Airport,Mauritius,Africa,RRG,FIMR,-19.7577,63.361,4223,42,12000,12/30
813,Tiko,Tiko Airport,Cameroon,Africa,TKC,FKKC,4.08919000626,9.360529899600001,4512,59,6000,05/23
814,Douala,Douala International Airport,Cameroon,Africa,DLA,FKKD,4.0060801506,9.719479560849999,9350,32,6000,12/30
815,Maroua,Salak Airport,Cameroon,Africa,MVR,FKKL,10.451399803161621,14.257399559020996,6890,68,6000,13/31
816,Foumban,Foumban Nkounja Airport,Cameroon,Africa,FOM,FKKM,5.636919975280762,10.750800132751465,6889,51,6000,04/22
817,N'Gaoundéré,N'Gaoundéré Airport,Cameroon,Africa,NGE,FKKN,7.3570098876953125,13.559200286865234,8858,58,6000,02/20
818,Garoua,Garoua International Airport,Cameroon,Africa,GOU,FKKR,9.33588981628418,13.370100021362305,11032,87,6000,09/27
819,Bafoussam,Bafoussam Airport,Cameroon,Africa,BFX,FKKU,5.536920070650001,10.354599952700001,8203,34,6000,15/33
820,Bamenda,Bamenda Airport,Cameroon,Africa,BPC,FKKV,6.039239883422852,10.122599601745605,8202,62,6000,17/35
821,Yaoundé,Yaoundé Airport,Cameroon,Africa,YAO,FKKY,3.8360400199890137,11.523500442504883,6519,67,6000,03/21
822,Yaoundé Nsimalen,Yaoundé Nsimalen International Airport,Cameroon,Africa,NSI,FKYS,3.722559928894043,11.553299903869629,11155,35,213300,01/19
823,Chingola,Kasompe Airport,Zambia,Africa,CGJ,FLKE,-12.572799682617,27.893899917603,4698,81,6000,11/29
824,Livingstone,Livingstone Airport,Zambia,Africa,LVI,FLLI,-17.821800231933594,25.82270050048828,7520,37,6000,10/28
825,Lusaka,Kenneth Kaunda International Airport Lusaka,Zambia,Africa,LUN,FLLS,-15.3308000565,28.4526004791,12998,55,213300,10/28
826,Mfuwe,Mfuwe Airport,Zambia,Africa,MFU,FLMF,-13.258899688720703,31.936599731445312,7218,30,6000,09/27
827,Mongu,Mongu Airport,Zambia,Africa,MNR,FLMG,-15.254500389099121,23.16230010986328,4800,74,6000,09/27
828,Ndola,Simon Mwansa Kapwepwe International Airport,Zambia,Africa,NLA,FLND,-12.998100280762,28.66489982605,8250,65,6000,10L/28R
829,Kitwe,Southdowns Airport,Zambia,Africa,KIW,FLSO,-12.900500297546387,28.149900436401367,6562,90,6000,11/29
830,Moroni,Prince Said Ibrahim International Airport,Comoros,Africa,HAH,FMCH,-11.5337,43.2719,9514,34,213300,02/20
831,Moheli,Mohéli Bandar Es Eslam Airport,Comoros,Africa,NWA,FMCI,-12.298100471496582,43.76639938354492,4265,55,6000,13/31
832,Ouani,Ouani Airport,Comoros,Africa,AJN,FMCV,-12.131699562072754,44.430301666259766,4429,68,6000,10/28
833,Dzaoudzi,Dzaoudzi Pamandzi International Airport,Mayotte,Africa,DZA,FMCZ,-12.804699897766113,45.28110122680664,6330,88,237000,16/34
834,St Denis,Roland Garros Airport,Réunion,Africa,RUN,FMEE,-20.887100219726562,55.51029968261719,10499,36,237000,12/30
835,St Pierre,Pierrefonds Airport,Réunion,Africa,ZSE,FMEP,-21.320899963378906,55.42499923706055,7000,50,6000,15/33
836,Antananarivo,Ivato Airport,Madagascar,Africa,TNR,FMMI,-18.7969,47.478802,10171,53,213300,11/29
837,Miandrivazo,Miandrivazo Airport,Madagascar,Africa,ZVA,FMMN,-19.56279945373535,45.450801849365234,3609,71,6000,16/34
838,Sainte Marie,Sainte Marie Airport,Madagascar,Africa,SMS,FMMS,-17.093900680541992,49.815799713134766,3451,84,6000,01/19
839,Toamasina,Toamasina Airport,Madagascar,Africa,TMM,FMMT,-18.109500885009766,49.39250183105469,7218,83,6000,01/19
840,Morondava,Morondava Airport,Madagascar,Africa,MOQ,FMMV,-20.284700393676758,44.31760025024414,4921,50,6000,10/28
841,Antsiranana,Arrachart Airport,Madagascar,Africa,DIE,FMNA,-12.34939956665039,49.29169845581055,4921,57,6000,13/31
842,Mananara Nord,Mananara Nord Airport,Madagascar,Africa,WMR,FMNC,-16.16390037536621,49.773799896240234,4101,47,6000,11/29
843,Andapa,Andapa Airport,Madagascar,Africa,ZWA,FMND,-14.651700019836426,49.620601654052734,4153,43,6000,02/20
844,Antalaha,Antsirabato Airport,Madagascar,Africa,ANM,FMNH,-14.99940013885498,50.3202018737793,3914,49,6000,18/36
845,Analalava,Analalava Airport,Madagascar,Africa,HVA,FMNL,-14.62969970703125,47.76380157470703,3937,83,6000,11/29
846,Mahajanga,Amborovy Airport,Madagascar,Africa,MJN,FMNM,-15.6668417421,46.351232528699995,7218,88,6000,14/32
847,Nosy Be,Fascene Airport,Madagascar,Africa,NOS,FMNN,-13.3121004105,48.3148002625,7185,69,6000,05/23
848,Besalampy,Besalampy Airport,Madagascar,Africa,BPY,FMNQ,-16.744530296500002,44.4824838638,4046,42,6000,08/26
849,Maroantsetra,Maroantsetra Airport,Madagascar,Africa,WMN,FMNR,-15.436699867248535,49.68830108642578,4265,55,6000,14/32
850,Sambava,Sambava Airport,Madagascar,Africa,SVB,FMNS,-14.278599739074707,50.17470169067383,4577,39,6000,16/34
851,Vohemar,Vohimarina Airport,Madagascar,Africa,VOH,FMNV,-13.375800132751465,50.00279998779297,4236,76,6000,14/32
852,Antsohihy,Ambalabe Airport,Madagascar,Africa,WAI,FMNW,-14.898799896240234,47.993900299072266,4921,38,6000,01/19
853,Tôlanaro,Tôlanaro Airport,Madagascar,Africa,FTU,FMSD,-25.03809928894043,46.95610046386719,5280,71,6000,08/26
854,Fianarantsoa,Fianarantsoa Airport,Madagascar,Africa,WFI,FMSF,-21.441600799560547,47.111698150634766,4101,82,6000,08/26
855,Manakara,Manakara Airport,Madagascar,Africa,WVK,FMSK,-22.119699478149414,48.02170181274414,3886,47,6000,05/23
856,Mananjary,Mananjary Airport,Madagascar,Africa,MNJ,FMSM,-21.201799392700195,48.358299255371094,4921,89,6000,04/22
857,Morombe,Morombe Airport,Madagascar,Africa,MXM,FMSR,-21.7539005279541,43.3754997253418,4265,62,6000,04/22
858,Toliara,Toliara Airport,Madagascar,Africa,TLE,FMST,-23.383399963378906,43.72850036621094,6562,70,6000,04/22
859,Mbanza Congo,Mbanza Congo Airport,Angola,Africa,SSY,FNBC,-6.269899845123291,14.246999740600586,5905,81,12000,16/34
860,Benguela,Benguela Airport,Angola,Africa,BUG,FNBG,-12.609000206,13.4036998749,5315,32,12000,14/32
861,Cabinda,Cabinda Airport,Angola,Africa,CAB,FNCA,-5.59699010848999,12.188400268554688,8202,31,12000,01/19
862,Catumbela,Catumbela Airport,Angola,Africa,CBT,FNCT,-12.4792,13.4869,12139,38,12000,02/20
863,Chitato,Dundo Airport,Angola,Africa,DUE,FNDU,-7.400889873504639,20.818500518798828,6468,36,12000,03/21
864,Ngiva,Ngjiva Pereira Airport,Angola,Africa,VPE,FNGI,-17.0435009003,15.683799743700002,10640,78,12000,13/31
865,Huambo,Nova Lisboa Airport,Angola,Africa,NOV,FNHU,-12.808899879455566,15.760499954223633,8727,90,12000,01/19
